Compartment	host_common_name	study	SampleID	depth	richness	shannon
Bulk Soil	maize	maize_ley	1792.ABS1	2493	1180	9.540450353987682
Bulk Soil	maize	maize_ley	1792.ABS11	3639	1547	9.76363536572709
Bulk Soil	maize	maize_ley	1792.ABS12	1190	575	8.463024146353723
Bulk Soil	maize	maize_ley	1792.ABS13	1029	619	8.783997573469474
Bulk Soil	maize	maize_ley	1792.ABS15	3119	1264	9.403256557512083
Bulk Soil	maize	maize_ley	1792.ABS4	2880	1206	9.472454190020803
Bulk Soil	maize	maize_ley	1792.ABS7	1957	965	9.283715435910501
Bulk Soil	maize	maize_ley	1792.ABS8	3136	1349	9.582157603136231
Bulk Soil	maize	maize_ley	1792.CBS1	1085	582	8.660880783233209
Bulk Soil	maize	maize_ley	1792.CBS10	3530	1325	9.510754592431951
Bulk Soil	maize	maize_ley	1792.CBS17	3146	1170	9.495707109515411
Bulk Soil	maize	maize_ley	1792.CBS25	1727	583	7.03696924750561
Bulk Soil	maize	maize_ley	1792.CBS28	1666	790	9.085107245767858
Bulk Soil	maize	maize_ley	1792.CBS34	3436	1206	8.616327662036657
Bulk Soil	maize	maize_ley	1792.CBS5	4457	1616	9.72649686965638
Bulk Soil	maize	maize_ley	1792.CBS8	2737	883	7.475033834704678
Bulk Soil	maize	maize_ley	1792.IBS1	2635	1254	9.637044135560034
Bulk Soil	maize	maize_ley	1792.IBS11	3806	1719	10.076161572021295
Bulk Soil	maize	maize_ley	1792.IBS14	2181	992	9.286796890302785
Bulk Soil	maize	maize_ley	1792.IBS17	4054	1259	9.366061233608667
Bulk Soil	maize	maize_ley	1792.IBS2	1806	945	9.34797880838746
Bulk Soil	maize	maize_ley	1792.IBS25	1996	781	8.83519444975974
Bulk Soil	maize	maize_ley	1792.IBS28	1367	549	8.37140461077966
Bulk Soil	maize	maize_ley	1792.IBS34	5163	1261	9.067114108696764
Bulk Soil	maize	maize_ley	1792.IBS4	4239	1477	9.077273725148443
Bulk Soil	maize	maize_ley	1792.IBS5	2675	488	7.307169427917129
Bulk Soil	maize	maize_ley	1792.IBS6	3141	1554	10.04105092960194
Bulk Soil	maize	maize_ley	1792.IBS8	2275	713	8.462259591155105
Bulk Soil	maize	maize_ley	1792.LBS1	1110	642	8.876331363269397
Bulk Soil	maize	maize_ley	1792.LBS11	1763	894	9.223233483869633
Bulk Soil	maize	maize_ley	1792.LBS2	1781	920	9.344176631463858
Bulk Soil	maize	maize_ley	1792.LBS4	2038	956	9.233978733056743
Bulk Soil	maize	maize_ley	1792.LBS5	3301	1430	9.802158448395073
Bulk Soil	maize	maize_ley	1792.LBS7	3422	1492	9.88194167825801
Bulk Soil	maize	maize_ley	1792.LBS8	2211	1089	9.466492674610121
Bulk Soil	maize	maize_ley	1792.LBS9	3413	1554	9.888774497315884
Endosphere	Rice	rice_edwards	JE.Lundberg.102	22929	2514	8.708365582472762
Endosphere	Rice	rice_edwards	JE.Lundberg.105	20921	2117	8.222632043433922
Endosphere	Rice	rice_edwards	JE.Lundberg.108	18496	2027	8.102614896178814
Endosphere	Rice	rice_edwards	JE.Lundberg.111	27188	2661	8.534792947435426
Endosphere	Rice	rice_edwards	JE.Lundberg.114	26945	2460	8.239086968683855
Endosphere	Rice	rice_edwards	JE.Lundberg.117	19337	1708	7.07170429853062
Endosphere	Rice	rice_edwards	JE.Lundberg.12	20431	1998	7.784541921208773
Endosphere	Rice	rice_edwards	JE.Lundberg.120	13541	727	4.4126894305132875
Endosphere	Rice	rice_edwards	JE.Lundberg.123	21797	2267	8.792714272957648
Endosphere	Rice	rice_edwards	JE.Lundberg.126	20473	2581	9.128349476026422
Endosphere	Rice	rice_edwards	JE.Lundberg.129	24383	2591	9.067164406215408
Endosphere	Rice	rice_edwards	JE.Lundberg.132	22149	2815	9.38282763447498
Endosphere	Rice	rice_edwards	JE.Lundberg.135	32051	3077	9.278709555704316
Endosphere	Rice	rice_edwards	JE.Lundberg.138	19057	2346	9.008614717875119
Endosphere	Rice	rice_edwards	JE.Lundberg.141	42726	3088	8.712675891509996
Endosphere	Rice	rice_edwards	JE.Lundberg.144	21330	2639	8.824754007569927
Endosphere	Rice	rice_edwards	JE.Lundberg.147	35870	3064	9.23008554828873
Endosphere	Rice	rice_edwards	JE.Lundberg.15	17130	1585	7.194921350622141
Endosphere	Rice	rice_edwards	JE.Lundberg.150	28764	2543	8.696240227876128
Endosphere	Rice	rice_edwards	JE.Lundberg.153	14957	1448	8.119745411978117
Endosphere	Rice	rice_edwards	JE.Lundberg.156	26698	2378	8.592307025446797
Endosphere	Rice	rice_edwards	JE.Lundberg.159	23303	1941	8.268160153476932
Endosphere	Rice	rice_edwards	JE.Lundberg.162	29443	2284	8.320229301348961
Endosphere	Rice	rice_edwards	JE.Lundberg.165	29363	2909	9.19120524710969
Endosphere	Rice	rice_edwards	JE.Lundberg.168	39006	2790	8.428018059328782
Endosphere	Rice	rice_edwards	JE.Lundberg.171	19266	1941	8.539652565807542
Endosphere	Rice	rice_edwards	JE.Lundberg.174	42265	2869	8.447099006317812
Endosphere	Rice	rice_edwards	JE.Lundberg.177	22649	2150	8.613515609954717
Endosphere	Rice	rice_edwards	JE.Lundberg.18	16778	1870	8.0088039082688791
Endosphere	Rice	rice_edwards	JE.Lundberg.180	35951	2569	8.879638363731047
Endosphere	Rice	rice_edwards	JE.Lundberg.183	47101	2769	8.165114519763618
Endosphere	Rice	rice_edwards	JE.Lundberg.186	46909	2166	7.058628660231683
Endosphere	Rice	rice_edwards	JE.Lundberg.189	42571	3086	8.285023714570752
Endosphere	Rice	rice_edwards	JE.Lundberg.192	18071	1963	8.952528216230988
Endosphere	Rice	rice_edwards	JE.Lundberg.21	20964	1940	8.129834625555311
Endosphere	Rice	rice_edwards	JE.Lundberg.24	16487	1771	7.475875101774836
Endosphere	Rice	rice_edwards	JE.Lundberg.27	22245	1975	8.454076948430414
Endosphere	Rice	rice_edwards	JE.Lundberg.3	10600	1541	8.060118571421544
Endosphere	Rice	rice_edwards	JE.Lundberg.30	34448	2609	8.912140538250544
Endosphere	Rice	rice_edwards	JE.Lundberg.33	59762	3287	8.983986028349568
Endosphere	Rice	rice_edwards	JE.Lundberg.36	28794	2459	8.86529508049657
Endosphere	Rice	rice_edwards	JE.Lundberg.39	37183	2415	8.239166422400071
Endosphere	Rice	rice_edwards	JE.Lundberg.42	42909	2981	9.130402517272664
Endosphere	Rice	rice_edwards	JE.Lundberg.45	51929	3043	8.422189685690515
Endosphere	Rice	rice_edwards	JE.Lundberg.48	44451	2746	8.297613622285212
Endosphere	Rice	rice_edwards	JE.Lundberg.51	16793	2201	8.921685350590616
Endosphere	Rice	rice_edwards	JE.Lundberg.54	25844	2434	8.624434356753197
Endosphere	Rice	rice_edwards	JE.Lundberg.57	21589	2009	8.260068542855102
Endosphere	Rice	rice_edwards	JE.Lundberg.6	18285	1655	7.1480083669690995
Endosphere	Rice	rice_edwards	JE.Lundberg.60	20438	2212	8.224099118463737
Endosphere	Rice	rice_edwards	JE.Lundberg.63	15855	1538	7.943799602735457
Endosphere	Rice	rice_edwards	JE.Lundberg.66	20144	1830	7.941760536870824
Endosphere	Rice	rice_edwards	JE.Lundberg.69	20449	1704	7.521685237223495
Endosphere	Rice	rice_edwards	JE.Lundberg.72	18388	1378	7.034301504498676
Endosphere	Rice	rice_edwards	JE.Lundberg.75	31355	2516	8.730871964782617
Endosphere	Rice	rice_edwards	JE.Lundberg.78	29293	2580	8.622286496495846
Endosphere	Rice	rice_edwards	JE.Lundberg.81	18415	2112	8.774730349941635
Endosphere	Rice	rice_edwards	JE.Lundberg.84	27993	2515	8.586106711986282
Endosphere	Rice	rice_edwards	JE.Lundberg.87	31590	2286	7.478227728186856
Endosphere	Rice	rice_edwards	JE.Lundberg.9	19702	1941	7.672922915938936
Endosphere	Rice	rice_edwards	JE.Lundberg.90	42115	2309	6.809178549214523
Endosphere	Rice	rice_edwards	JE.Lundberg.93	29902	2616	8.926598198713725
Endosphere	Rice	rice_edwards	JE.Lundberg.96	36069	2626	7.975166166821041
Endosphere	Rice	rice_edwards	JE.Lundberg.99	17586	2188	8.3672472777475
rhizosphere	Rice	Rice_knight	1642.MS00331	49209	5928	10.680846373697248
rhizosphere	Rice	Rice_knight	1642.MS00332	51795	5415	9.845432427254272
rhizosphere	Rice	Rice_knight	1642.MS00333	25612	4115	10.081903440318687
rhizosphere	Rice	Rice_knight	1642.MS00334	59012	5974	10.300710357917696
rhizosphere	Rice	Rice_knight	1642.MS00335	47483	5574	10.449414231746575
rhizosphere	Rice	Rice_knight	1642.MS00336	41562	5039	10.186817918238152
rhizosphere	Rice	Rice_knight	1642.MS00337	55863	5606	10.143860705447752
rhizosphere	Rice	Rice_knight	1642.MS00338	54171	5604	10.102874792502483
rhizosphere	Rice	Rice_knight	1642.MS00339	49693	5764	10.552073720924158
rhizosphere	Rice	Rice_knight	1642.MS00340	39911	5001	10.258499321226747
rhizosphere	Rice	Rice_knight	1642.MS00341	80641	6878	10.37650962460693
rhizosphere	Rice	Rice_knight	1642.MS00342	70217	6006	9.197704507076468
rhizosphere	Rice	Rice_knight	1642.MS00343	59815	6298	10.539671628830863
rhizosphere	Rice	Rice_knight	1642.MS00344	56679	6098	10.336007162187695
rhizosphere	Rice	Rice_knight	1642.MS00345	59467	4007	9.822795446866712
rhizosphere	Rice	Rice_knight	1642.MS00346	78442	6829	10.146889843401144
rhizosphere	Rice	Rice_knight	1642.MS00347	66391	5964	9.968275265236553
rhizosphere	Rice	Rice_knight	1642.MS00348	66956	6361	10.381721457993864
rhizosphere	Rice	Rice_knight	1642.MS00349	69026	5873	9.972599364503433
rhizosphere	Rice	Rice_knight	1642.MS00350	27718	4207	9.930466102749929
rhizosphere	Rice	Rice_knight	1642.MS00351	62622	6558	10.737713380295618
rhizosphere	Rice	Rice_knight	1642.MS00352	44384	5072	9.77748591940556
rhizosphere	Rice	Rice_knight	1642.MS00353	48544	5647	10.257511970486448
rhizosphere	Rice	Rice_knight	1642.MS00354	14196	3107	9.846379115301778
rhizosphere	Rice	Rice_knight	1642.MS00355	52115	5809	10.212530442363933
rhizosphere	Rice	Rice_knight	1642.MS00356	17012	3249	9.843384338546763
rhizosphere	Rice	Rice_knight	1642.MS00357	66298	6714	10.629800945725085
rhizosphere	Rice	Rice_knight	1642.MS00358	49180	2451	7.601729016052973
rhizosphere	Rice	Rice_knight	1642.MS00359	25403	3971	9.878762489245327
rhizosphere	Rice	Rice_knight	1642.MS00360	47279	5380	10.198555807171443
rhizosphere	Rice	Rice_knight	1642.MS00361	68845	6603	10.538092500088112
rhizosphere	Rice	Rice_knight	1642.MS00362	65902	6651	10.804198747305328
rhizosphere	Rice	Rice_knight	1642.MS00363	61606	6399	10.767235704315395
rhizosphere	Rice	Rice_knight	1642.MS00364	53099	3161	9.07074162379872
rhizosphere	Rice	Rice_knight	1642.MS00365	49819	5795	10.336930765811283
rhizosphere	Rice	Rice_knight	1642.MS00366	82655	5938	9.77463159116495
rhizosphere	Rice	Rice_knight	1642.MS00367	56510	6258	10.64691098883565
rhizosphere	Rice	Rice_knight	1642.MS00368	49041	5433	9.979683844602466
rhizosphere	Rice	Rice_knight	1642.MS00369	46065	3247	9.049682968482157
rhizosphere	Rice	Rice_knight	1642.MS00370	29816	1338	7.469564204043495
rhizosphere	Rice	Rice_knight	1642.MS00371	32999	4411	10.295475694714884
rhizosphere	Rice	Rice_knight	1642.MS00374	72924	6352	9.63326785389912
rhizosphere	Rice	Rice_knight	1642.MS00375	69713	5931	10.020116584683517
rhizosphere	Rice	Rice_knight	1642.MS00376	37802	4359	9.799738109996222
rhizosphere	Rice	Rice_knight	1642.MS00377	66957	6214	10.479154227210133
rhizosphere	Rice	Rice_knight	1642.MS00378	27016	4468	10.300367812548869
rhizosphere	Rice	Rice_knight	1642.MS00379	88479	7021	10.707980156938206
rhizosphere	Rice	Rice_knight	1642.MS00380	83316	4896	8.557348540050759
rhizosphere	Rice	Rice_knight	1642.MS00383	63556	6695	10.878913440144823
rhizosphere	Rice	Rice_knight	1642.MS00384	81371	7261	10.944648504307047
rhizosphere	Rice	Rice_knight	1642.MS00385	73409	7150	10.992719785660142
rhizosphere	Rice	Rice_knight	1642.MS00386	53012	6125	10.707264146965375
rhizosphere	Rice	Rice_knight	1642.MS00387	126789	8282	11.009666835305634
rhizosphere	Rice	Rice_knight	1642.MS00388	69687	6508	10.474299020878803
rhizosphere	Rice	Rice_knight	1642.MS00389	52441	5851	10.546719910232806
rhizosphere	Rice	Rice_knight	1642.MS00390	22358	3680	9.985720904926774
rhizosphere	Rice	Rice_knight	1642.MS00391	83636	6847	10.573567469259606
rhizosphere	Rice	Rice_knight	1642.MS00392	62114	6407	10.779716140191143
rhizosphere	Rice	Rice_knight	1642.MS00393	78075	7117	10.925837883145931
rhizosphere	Rice	Rice_knight	1642.MS00394	119956	8216	10.975167452961665
rhizosphere	Rice	Rice_knight	1642.MS00395	61120	6039	10.639311898649174
rhizosphere	Rice	Rice_knight	1642.MS00396	67794	6759	10.90972877368629
rhizosphere	Rice	Rice_knight	1642.MS00397	32713	4781	10.695082864081442
rhizosphere	Rice	Rice_knight	1642.MS00398	45243	5200	10.125202084607453
rhizosphere	Rice	Rice_knight	1642.MS00399	51573	5680	10.650806525139652
rhizosphere	Rice	Rice_knight	1642.MS00400	58837	5910	10.491857077932297
rhizosphere	Rice	Rice_knight	1642.MS00401	120994	8201	11.011047487638892
rhizosphere	Rice	Rice_knight	1642.MS00402	118006	8161	11.029800663556054
rhizosphere	Rice	Rice_knight	1642.MS00403	86052	7442	11.033851020118654
rhizosphere	Rice	Rice_knight	1642.MS00404	74630	7077	11.050384382716077
rhizosphere	Rice	Rice_knight	1642.MS00405	66139	6697	10.974422112179498
rhizosphere	Rice	Rice_knight	1642.MS00406	41959	5415	10.691063015988236
rhizosphere	Rice	Rice_knight	1642.MS00407	32701	4906	10.78628040910444
rhizosphere	Rice	Rice_knight	1642.MS00408	69348	6335	10.789382865736568
rhizosphere	Rice	Rice_knight	1642.MS00409	46889	5466	10.670174798048363
rhizosphere	Rice	Rice_knight	1642.MS00410	57246	5841	10.789559420245897
rhizosphere	Rice	Rice_knight	1642.MS00411	62039	6264	10.797637817666962
rhizosphere	Rice	Rice_knight	1642.MS00412	73647	6769	10.817898077168499
rhizosphere	Rice	Rice_knight	1642.MS00413	59175	5938	10.672677844793883
rhizosphere	Rice	Rice_knight	1642.MS00414	47869	5613	10.740523916174746
rhizosphere	Rice	Rice_knight	1642.MS00415	57246	5721	10.670801495130798
rhizosphere	Rice	Rice_knight	1642.MS00416	56869	5818	10.656193747134376
rhizosphere	Rice	Rice_knight	1642.MS00417	67853	6672	10.940678822712746
rhizosphere	Rice	Rice_knight	1642.MS00418	59925	6116	10.756650645300441
rhizosphere	Rice	Rice_knight	1642.MS00419	47466	5416	10.645613552882118
rhizosphere	Rice	Rice_knight	1642.MS00420	63377	6061	10.703368666921428
rhizosphere	Rice	Rice_knight	1642.MS00421	64106	6826	10.972457398448906
rhizosphere	Rice	Rice_knight	1642.MS00422	57166	6266	10.953937668056996
rhizosphere	Rice	Rice_knight	1642.MS00423	83787	7073	10.896269198930021
rhizosphere	Rice	Rice_knight	1642.MS00424	59602	6537	10.983983022036043
rhizosphere	Rice	Rice_knight	1642.MS00425	55704	6188	10.84751805760359
rhizosphere	Rice	Rice_knight	1642.MS00426	76734	7361	11.06107810734194
rhizosphere	Rice	Rice_knight	1642.MS00427	96530	7739	10.957277399036078
rhizosphere	Rice	Rice_knight	1642.MS00428	117345	8312	11.000740492484738
rhizosphere	Rice	Rice_knight	1642.MS00429	73295	6992	10.87792014084919
rhizosphere	Rice	Rice_knight	1642.MS00430	63092	6236	10.807480077670439
rhizosphere	Rice	Rice_knight	1642.MS00431	58571	6067	10.802702266346403
rhizosphere	Rice	Rice_knight	1642.MS00432	63562	6079	10.763461631544603
rhizosphere	Rice	Rice_knight	1642.MS00433	58140	5563	10.6871137437473
rhizosphere	Rice	Rice_knight	1642.MS00434	65584	6162	10.712960327275551
rhizosphere	Rice	Rice_knight	1642.MS00435	65722	6654	10.954020312282946
rhizosphere	Rice	Rice_knight	1642.MS00436	71389	6799	10.90354021869989
rhizosphere	Rice	Rice_knight	1642.MS00437	79562	6659	10.834541791054269
rhizosphere	Rice	Rice_knight	1642.MS00438	60257	5952	10.717002472479036
rhizosphere	Rice	Rice_knight	1642.MS00439	65767	6406	10.848121158405764
rhizosphere	Rice	Rice_knight	1642.MS00440	68724	6857	10.910378570939331
rhizosphere	Rice	Rice_knight	1642.MS00441	52237	5710	10.716512596550205
rhizosphere	Rice	Rice_knight	1642.MS00442	69402	5827	10.553027240152764
rhizosphere	Rice	Rice_knight	1642.MS00443	65215	5602	10.551134696973813
rhizosphere	Rice	Rice_knight	1642.MS00444	51579	5194	10.374972151682423
rhizosphere	Rice	Rice_knight	1642.MS00445	77951	6627	10.765028351967054
rhizosphere	Rice	Rice_knight	1642.MS00446	64642	6052	10.730870764429593
rhizosphere	Rice	Rice_knight	1642.MS00447	73663	6018	10.50280496433768
rhizosphere	Rice	Rice_knight	1642.MS00448	65428	5734	10.418233102518
rhizosphere	Rice	Rice_knight	1642.MS00449	71958	6247	10.703101770695376
rhizosphere	Rice	Rice_knight	1642.MS00450	43751	5132	10.667711922524752
rhizosphere	Rice	Rice_knight	1642.MS00451	54335	5885	10.828533211163105
rhizosphere	Rice	Rice_knight	1642.MS00452	24143	4390	10.712939041445301
rhizosphere	Rice	Rice_knight	1642.MS00453	32989	4459	10.534752752705757
rhizosphere	Rice	Rice_knight	1642.MS00454	42668	5410	10.565608398946788
rhizosphere	Rice	Rice_knight	1642.MS00456	34566	4705	10.537944179243212
rhizosphere	Rice	Rice_knight	1642.MS00457	51971	5889	10.860873543148772
rhizosphere	Rice	Rice_knight	1642.MS00458	74275	6442	10.809885805091076
rhizosphere	Rice	Rice_knight	1642.MS00459	51626	5615	10.722154807451103
rhizosphere	Rice	Rice_knight	1642.MS00460	61161	6223	10.855191534010721
rhizosphere	Rice	Rice_knight	1642.MS00461	48982	5781	10.733622657334147
rhizosphere	Rice	Rice_knight	1642.MS00462	50212	5772	10.847438681469855
rhizosphere	Rice	Rice_knight	1642.MS00463	50480	5921	10.774712395270802
rhizosphere	Rice	Rice_knight	1642.MS00464	54439	5911	10.765856768836908
rhizosphere	Rice	Rice_knight	1642.MS00465	49826	5687	10.602433104104172
rhizosphere	Rice	Rice_knight	1642.MS00466	39268	4860	10.322194663723522
rhizosphere	Rice	Rice_knight	1642.MS00467	63995	5757	10.310307326700322
rhizosphere	Rice	Rice_knight	1642.MS00468	56458	5529	10.474067157498132
rhizosphere	Rice	Rice_knight	1642.MS00469	58668	5867	10.46712094274687
rhizosphere	Rice	Rice_knight	1642.MS00470	48513	5511	10.721382081998014
rhizosphere	Rice	Rice_knight	1642.MS00471	60511	6187	10.814912754517785
rhizosphere	Rice	Rice_knight	1642.MS00472	53e3	5816	10.72392121754102
rhizosphere	Rice	Rice_knight	1642.MS00473	66344	6216	10.791863402059207
rhizosphere	Rice	Rice_knight	1642.MS00474	60642	6106	10.75171064259672
rhizosphere	Rice	Rice_knight	1642.MS00475	22949	4222	10.626911713508393
rhizosphere	Rice	Rice_knight	1642.MS00476	58437	6040	10.745578080257078
rhizosphere	Rice	Rice_knight	1642.MS00477	56965	5915	10.679191944626895
rhizosphere	Rice	Rice_knight	1642.MS00478	50480	5517	10.493462393317794
rhizosphere	Rice	Rice_knight	1642.MS00479	60774	6100	10.789472960196491
rhizosphere	Rice	Rice_knight	1642.MS00480	50519	5740	10.695352728804707
rhizosphere	Rice	Rice_knight	1642.MS00481	51696	5551	10.729856432997567
rhizosphere	Rice	Rice_knight	1642.MS00482	59575	5594	10.404791465768424
rhizosphere	Rice	Rice_knight	1642.MS00483	55712	5381	10.43800989385786
rhizosphere	Rice	Rice_knight	1642.MS00484	88917	6194	10.367014007373196
rhizosphere	Rice	Rice_knight	1642.MS00485	67067	5776	10.43940012563202
rhizosphere	Rice	Rice_knight	1642.MS00486	67774	5727	10.18520792235274
rhizosphere	Rice	Rice_knight	1642.MS00487	58900	5399	10.27420050603809
rhizosphere	Rice	Rice_knight	1642.MS00488	67893	5643	10.487294052504241
rhizosphere	Rice	Rice_knight	1642.MS00489	72180	5871	10.269181693720737
rhizosphere	Rice	Rice_knight	1642.MS00490	69870	6043	10.190518151769778
rhizosphere	Rice	Rice_knight	1642.MS00491	71145	6647	10.808181759178513
rhizosphere	Rice	Rice_knight	1642.MS00492	75252	6540	10.799365516357676
rhizosphere	Rice	Rice_knight	1642.MS00493	61855	6184	10.835216512798123
rhizosphere	Rice	Rice_knight	1642.MS00494	61967	5952	10.745936656818234
rhizosphere	Rice	Rice_knight	1642.MS00495	63141	5890	10.518618012833308
rhizosphere	Rice	Rice_knight	1642.MS00496	69993	6361	10.796923444079077
rhizosphere	Rice	Rice_knight	1642.MS00497	53185	5824	10.629381353791072
rhizosphere	Rice	Rice_knight	1642.MS00498	67386	6612	10.794326528347185
rhizosphere	Rice	Rice_knight	1642.MS00499	97077	7625	10.952196469560594
rhizosphere	Rice	Rice_knight	1642.MS00500	70053	6451	10.807111733330567
rhizosphere	Rice	Rice_knight	1642.MS00501	39007	5025	10.661519568663723
rhizosphere	Rice	Rice_knight	1642.MS00502	52657	5523	10.500311558896552
rhizosphere	Rice	Rice_knight	1642.MS00503	50722	5707	10.67261444149293
rhizosphere	Rice	Rice_knight	1642.MS00504	57083	6013	10.601552098647074
rhizosphere	Rice	Rice_knight	1642.MS00505	58326	5872	10.714499891562102
rhizosphere	Rice	Rice_knight	1642.MS00506	66447	6116	10.654148298455194
rhizosphere	Rice	Rice_knight	1642.MS00507	71157	5900	10.136740774979193
rhizosphere	Rice	Rice_knight	1642.MS00508	39688	4664	10.226833699154112
rhizosphere	Rice	Rice_knight	1642.MS00509	51982	5425	10.389565558764657
rhizosphere	Rice	Rice_knight	1642.MS00510	56952	5691	10.503348720414406
rhizosphere	Rice	Rice_knight	1642.MS00511	55982	5670	10.371401745794918
rhizosphere	Rice	Rice_knight	1642.MS00512	57144	5915	10.641528217123456
rhizosphere	Rice	Rice_knight	1642.MS00513	62714	6177	10.660246982578272
rhizosphere	Rice	Rice_knight	1642.MS00514	39190	5075	10.654270884636631
rhizosphere	Rice	Rice_knight	1642.MS00515	40155	4973	10.636772142582185
rhizosphere	Rice	Rice_knight	1642.MS00516	67051	6318	10.767529150580081
rhizosphere	Rice	Rice_knight	1642.MS00517	44985	5472	10.750016098068201
rhizosphere	Rice	Rice_knight	1642.MS00518	50058	5791	10.765064955611978
rhizosphere	Rice	Rice_knight	1642.MS00519	65632	5887	10.453947673944908
rhizosphere	Rice	Rice_knight	1642.MS00520	47156	5082	10.300865110515794
rhizosphere	Rice	Rice_knight	1642.MS00521	67806	6060	10.438198655924143
rhizosphere	Rice	Rice_knight	1642.MS00522	60380	5756	10.525607615322484
rhizosphere	Rice	Rice_knight	1642.MS00523	77259	6050	10.556869067212798
rhizosphere	Rice	Rice_knight	1642.MS00524	73335	6152	10.654199006227737
rhizosphere	Rice	Rice_knight	1642.MS00525	39950	5175	10.731769513113486
rhizosphere	Rice	Rice_knight	1642.MS00526	56350	5768	10.732539452713738
rhizosphere	Rice	Rice_knight	1642.MS00527	62959	5744	10.514593207953588
rhizosphere	Rice	Rice_knight	1642.MS00528	52509	5142	10.455337403875637
rhizosphere	Rice	Rice_knight	1642.MS00529	60119	5682	10.590799658666635
rhizosphere	Rice	Rice_knight	1642.MS00530	62934	5935	10.660270821867734
rhizosphere	Rice	Rice_knight	1642.MS00531	75865	6535	10.6232084366612
rhizosphere	Rice	Rice_knight	1642.MS00532	54800	5988	10.892574919542165
rhizosphere	Rice	Rice_knight	1642.MS00533	63354	6186	10.735474094003065
rhizosphere	Rice	Rice_knight	1642.MS00534	53131	5945	10.771958898121092
rhizosphere	Rice	Rice_knight	1642.MS00535	80175	6790	10.835307570463948
rhizosphere	Rice	Rice_knight	1642.MS00536	54565	5928	10.822493304054051
rhizosphere	Rice	Rice_knight	1642.MS00537	51259	5720	10.734202870049161
rhizosphere	Rice	Rice_knight	1642.MS00538	75653	6579	10.811521316984352
rhizosphere	Rice	Rice_knight	1642.MS00539	91008	7342	10.9032305403738
rhizosphere	Rice	Rice_knight	1642.MS00540	60803	5807	10.617608393113041
rhizosphere	Rice	Rice_knight	1642.MS00541	25319	4089	10.487975920457401
rhizosphere	Rice	Rice_knight	1642.MS00542	45622	5438	10.56694751347822
rhizosphere	Rice	Rice_knight	1642.MS00543	60963	5984	10.423018574445287
rhizosphere	Rice	Rice_knight	1642.MS00544	54806	5982	10.85812934820643
rhizosphere	Rice	Rice_knight	1642.MS00545	55891	5847	10.73708505291052
rhizosphere	Rice	Rice_knight	1642.MS00546	63026	5923	10.6817037569246
rhizosphere	Rice	Rice_knight	1642.MS00547	80624	6570	10.75878028656431
rhizosphere	Rice	Rice_knight	1642.MS00548	53133	5698	10.613792068650739
rhizosphere	Rice	Rice_knight	1642.MS00549	43458	5227	10.726851502722225
rhizosphere	Rice	Rice_knight	1642.MS00550	58529	6066	10.710388301120618
rhizosphere	Rice	Rice_knight	1642.MS00551	70385	6030	10.347513606298095
rhizosphere	Rice	Rice_knight	1642.MS00552	48862	5251	10.440956063355179
rhizosphere	Rice	Rice_knight	1642.MS00553	56017	5310	10.431926214752487
rhizosphere	Rice	Rice_knight	1642.MS00554	56606	5893	10.637543617667244
